,property_id,location_id,page_url,type_id,_type,price,price_1,location,city_id,city,province_id,province,latitude,longitude,baths, area(kanal),purpose_id,_purpose,bedrooms,date_added,description,agency_id,_agency,agent_id,_agent,amenities
14461,34368453,737,https://www.zameen.com/Property/islamabad_d_17_islamabad_d_17__1_kanal_house__for_sale_margalla_view_housing_scheme_street_number_28-34368453-737-1.html,39,House,33000000,PKR3.3 Crore,D-17,31,Islamabad,31,Islamabad Capital,33.659746,72.860341,4,1 Kanal,29,For Sale,4,11/21/2021,"Urgent for sale1 Kanal homeD17/2margallah view housing scheme Street 28Ground floor2 bed rooms2 washroomsMain kitchenDrty kitchenStoreDinning roomDrawing roomLoungeLawn on four side of houseFirst floor2 bed rooms2 washroomsKitchenStoreMain underground water tankWater Boring aswellElectricity, internet, gas and society water supply all are available. Demand 3.30 crore",1816,Urban Edge Real Estate Consultant,1681,Muhammad Sameer,PKR3.3 Crore|
14496,34368536,3301,https://www.zameen.com/Property/f_6_f_6_3_get_in_touch_now_to_buy_a_10000_square_feet_house_in_f_6_3-34368536-3301-1.html,39,House,350000000,PKR35 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.735118,73.077486,7,2.2 Kanal,29,For Sale,6,11/21/2021,"Peacefully located away from the hustle and bustle of the main city, this House will give you the peace of mind you need most. Just know that a purchasing opportunity like this doesn't come easy! Buying a 10000 Square Feet property is a good option to live comfortably. The House valued at PKR Rs. 350,000,000 is reasonable, given its features. A location like the one of F-6/3 will reap great benefits in the longer run. You can find abundant options for sale or rent in Islamabad. You can find out more about the property below. You can run your business conveniently with high-speed broadband internet access that comes with this commercial centre. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. Have a fun family movie night with ease in the cosy lounge area of this property. Waste disposal management services ensures the premise is kept clean. Central air conditioning so you are saved from the grueling heat of the summer months. Keep your House organized by keeping all your laundry essentials in the laundry room. One of the distinguishing features of the property is its spacious powder room. If you want to get further information on the offer, please contact us.",1728,Elite Homes,2483,Rahat Majid,PKR35 Crore|Community Features|Community Features|
14602,34369232,160,https://www.zameen.com/Property/islamabad_d_12_ideally_located_house_for_sale_in_d_12_available-34369232-160-1.html,39,House,70000000,PKR7 Crore,D-12,31,Islamabad,31,Islamabad Capital,33.701636,72.948532,6,10 Marla,29,For Sale,4,11/21/2021,"The House here is constructed with the best materials and comes with a reasonable price. With so many investment options available, you can become a proud property owner today. This 2250 Square Feet property is great for your investment needs. Trust us when we say, this property at Rs. 70,000,000 is the best investment you could wish for. D-12 offers a serene environment and comfort, what more could you be asking for? D-12 is the best place for real estate investment, so take a decision today to reap maximum benefit. Hurry up and call us.",\N,\N,\N,\N,PKR7 Crore|
14603,34369256,10169,https://www.zameen.com/Property/g_15_zarkon_heights_ideally_located_flat_available_in_g_15_with_irresistible_features-34369256-10169-1.html,41,Flat,6600000,PKR66 Lakh,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,1,2.8 Marla,29,For Sale,1,11/21/2021,"Here is the perfect Flat you can find in Islamabad. The G-15 based property has arrived just for you. The Flat is located at a close distance from all kinds of facilities. An offer like this one comes across only lucky few property buyers. 619 Square Feet property in posh location is a dream come true for many and with the choices available it can be for you too. For a price of PKR Rs 6,600,000, you can expect lucrative returns in future for the property in question. To know more on the offer, please contact us.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR66 Lakh|
14604,34369257,10169,https://www.zameen.com/Property/g_15_zarkon_heights_619_square_feet_flat_up_for_sale_in_g_15-34369257-10169-1.html,41,Flat,6600000,PKR66 Lakh,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,1,2.8 Marla,29,For Sale,1,11/21/2021,"For a taste of urban living, book your next property in Islamabad. Buying the right property for you has never been so easier! 619 Square Feet property is best for long term investment as well as living purposes. This Flat is ideally located in G-15 Islamabad. G-15 is most sought-after for properties due to access to access to all kinds of facilities, so hurry up! At a price of PKR Rs 6,600,000, this property has everything you've been looking for!Interested in a specific Flat? Leave your details for further correspondence.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR66 Lakh|
14605,34369259,10169,https://www.zameen.com/Property/g_15_zarkon_heights_619_square_feet_flat_in_stunning_g_15_is_available_for_sale-34369259-10169-1.html,41,Flat,6600000,PKR66 Lakh,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,1,2.8 Marla,29,For Sale,1,11/21/2021,"Live your best life in 619 Square Feet now. We have the best listing for you! Ideally situated in G-15, this is an investment opportunity like no other. With upcoming development projects in Islamabad, it is high time to invest here. A price of PKR Rs 6,600,000 is a reasonable demand for a property this spacious. The Flat is well-planned to accommodate family members with ease and comfort. You can be an owner of a well-fitted property that is available for sale in a posh area. Further details about the property can be discussed on call, so get in touch with us today.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR66 Lakh|
14606,34369260,10169,https://www.zameen.com/Property/g_15_zarkon_heights_get_your_hands_on_flat_in_islamabad_best_area-34369260-10169-1.html,41,Flat,6600000,PKR66 Lakh,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,1,2.8 Marla,29,For Sale,1,11/21/2021,"The prime location of G-15 will also ensure that your real estate asset will have great market value. A high-end property for sale doesn't become available easily, so take benefit while you can. In this property's spacious 619 Square Feet, you can live your dream lifestyle. With this Flat you will be getting a valuable asset. The project comes with different Flat priced at more or less PKR Rs 6,600,000 that could meet your demands. Not to sound biased but the city of Islamabad seems to welcome all with great hope and possibilities. If these do not completely convince, you can just contact us and we will put all your concerns to rest.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR66 Lakh|
14607,34369261,10169,https://www.zameen.com/Property/g_15_zarkon_heights_best_options_for_flat_is_available_for_sale_in_g_15-34369261-10169-1.html,41,Flat,11000000,PKR1.1 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"There is nothing better than purchasing your property in a thriving locality and we have just the options for you. A comfortable life awaits you in G-15, surrounded by all kinds of facilities. For a taste of urban living, book your next property in Islamabad. Your property search ends right here with this Flat as it's the best that turned up. This 1233 Square Feet Flat suits savvy investors and genuine buyers alike. A price of PKR Rs 11,000,000 is quite reasonable for this Flat. Further details about the property can be discussed on call, so get in touch with us today.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.1 Crore|
14608,34369263,10169,https://www.zameen.com/Property/g_15_zarkon_heights_want_to_buy_a_flat_in_islamabad_-34369263-10169-1.html,41,Flat,11000000,PKR1.1 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Buy this property and you will not have any regrets. An A-class Flat is available so make use of the offer right now. G-15 is full of facilities at every corner that make life easier. Property is a life-long invest, so make the right decision and buy this unit in Rs 11,000,000. Become part of the ultimate lifestyle that awaits you in Islamabad. Hurry up before this 1233 Square Feet Flat meets a new party. For more information about the property, you can contact us on the given numbers.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.1 Crore|
14610,34369265,10169,https://www.zameen.com/Property/g_15_zarkon_heights_own_a_flat_in_1233_square_feet_islamabad-34369265-10169-1.html,41,Flat,11000000,PKR1.1 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Investment in 1233 Square Feet property is a lucrative option so make your move today. Buy a property today to secure your family's future. Become part of the ultimate lifestyle that awaits you in Islamabad. If you are dreaming about your own Flat now is the time to take action. You can find out for yourself that a price of Rs 11,000,000 for the property is the best you can get! G-15 is perfect to own a home as it is surrounded by all kinds of facilities. Don't hesitate to express your concerns, call us.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.1 Crore|
14611,34369267,10169,https://www.zameen.com/Property/g_15_zarkon_heights_flat_is_available_for_sale_in_g_15-34369267-10169-1.html,41,Flat,11000000,PKR1.1 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"The Flat available for sale is built keeping functionality in mind, book it today before it's gone. The Flat comes well-fitted with modern fixtures so you can enjoy your space with ease. G-15 Islamabad is developing at a relatively fast pace, making it a great investment opportunity. If you are looking for 1233 Square Feet property, you've come to the right place. If you really look for a property on a budget within Rs 11,000,000 then check out this one. Your dream home in Islamabad will be the centre of attraction for all your friends. Interested? Contact us for pricing info, property details and more.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.1 Crore|
14612,34369270,10169,https://www.zameen.com/Property/g_15_zarkon_heights_a_flat_of_1233_square_feet_in_islamabad-34369270-10169-1.html,41,Flat,11000000,PKR1.1 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Your home in the busy city of Islamabad could be the gateway to a new and improved life. This property available for as low as Rs 11,000,000 right now has the potential to shoot up in value in no time at all. Ideally located on G-15, this is a rare and golden real estate opportunity. The right property for sale is just a click away, so take action today. You can be the owner of your 1233 Square Feet property in the best location if you get in touch with us today. A Flat is readily available in a prime location so don't miss this opportunity. Complete property details can be obtained by calling us on the given numbers.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.1 Crore|
14613,34369271,10169,https://www.zameen.com/Property/g_15_zarkon_heights_flat_for_grabs_in_1233_square_feet_islamabad-34369271-10169-1.html,41,Flat,11500000,PKR1.15 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"If you're looking for a property priced at Rs 11,500,000, you're in the right place. 1233 Square Feet property is best for long term investment as well as living purposes. We have something special in store for you when we say that you should definitely buy this property. This Flat has good value for money. Yes, you heard right. Another piece of property just came up in G-15. Take a chance and it may just be yours at a moments notice. Thinking of buying property in Islamabad? We will help you make that thought reality. For buying your dream property, all you need is to reach out to us.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.15 Crore|
14614,34369272,10169,https://www.zameen.com/Property/g_15_zarkon_heights_buying_a_flat_in_g_15_islamabad_-34369272-10169-1.html,41,Flat,11500000,PKR1.15 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"In case you are seeking good investment opportunities in the price range of Rs 11,500,000 then look no further. This 1233 Square Feet-sized property will definitely suit your requirements. In G-15, you can enjoy some great locational benefits. Looking to buy a house or apartment? You have come to the right place as we have the best options for any location that you're looking in. A Flat you have been looking to buy for years is available for Sale and right now its price is very affordable. The recent market trend makes the city of Islamabad an attractive place for property investors. Our experts will respond to your questions as soon as possible.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.15 Crore|
14615,34369276,10169,https://www.zameen.com/Property/g_15_zarkon_heights_ideally_located_flat_of_1233_square_feet_is_available_for_sale_in_islamabad-34369276-10169-1.html,41,Flat,11500000,PKR1.15 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Islamabad has a well laid public transport network so you can commute to anywhere quite easily. The right property for you in G-15 is right within your reach. Practicality as well as design have been kept in mind for the Flat to make best use of space. If you want to buy this property, then please consider booking it quickly - because our offers (you should know) are as liquid as they come! A 1233 Square Feet Flat is the most popular size among property buyers these days in this location. The property is priced at Rs 11,500,000 which is great, given its location. To book your unit, get in touch with us today.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.15 Crore|
14616,34369278,10169,https://www.zameen.com/Property/g_15_zarkon_heights_this_is_your_chance_to_buy_flat_in_islamabad-34369278-10169-1.html,41,Flat,11500000,PKR1.15 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Prices can go up very quickly so be smart and book your property today at PKR Rs 11,500,000. For the kind of well-designed Flat you are looking for, this one is a great option. Let our expertise guide you to buy your dream real estate. Living or investing in G-15 has its own benefits. Purchasing this 1233 Square Feet Flat is a decision you will not regret. May it be residential or commercial, property in Islamabad will prove to be profitable. Ask us more using the provided contact information.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.15 Crore|
14617,34369279,10169,https://www.zameen.com/Property/g_15_zarkon_heights_best_flat_available_in_rs_11_500_000-34369279-10169-1.html,41,Flat,11500000,PKR1.15 Crore,G-15,31,Islamabad,31,Islamabad Capital,33.637407,72.927834,2,5.5 Marla,29,For Sale,2,11/21/2021,"Let us know if Need help in narrowing down popular areas for Flat in G-15. Residential properties in Islamabad are plenty and you'll find a good price if you start looking today. You can buy 1233 Square Feet property as an investment. Book this property that's just landed on the market before it's too late. The price is set fairly at Rs 11,500,000. The highly lucrative real estate options in G-15 should not be missed. We have many projects that you can invest in so call us today for the best property advice.",1897,Kamil Real Estate & Builder,2697,Muzzamil,PKR1.15 Crore|
14618,34369290,17434,https://www.zameen.com/Property/dha_defence_phase_5_askari_tower_3_brand_new_apartments_for_sale_in_askari_tower_3_dha_5_islamabad-34369290-17434-1.html,41,Flat,23500000,PKR2.35 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.516859,73.216888,3,11.9 Marla,29,For Sale,3,11/21/2021,"3 Beds with attached bathsDD, KitchenTV LoungeServant QuarterLaundry AreaHigh Class SecurityLuxury ApartmentsOpen ViewVarious options available",1893,Pakistan Property Terminal,2693,Major Tanveer Janjua,PKR2.35 Crore|
14619,34369322,17434,https://www.zameen.com/Property/dha_defence_phase_5_askari_tower_3_brand_new_apartments_for_sale_in_askari_tower_3_dha_5_islamabad-34369322-17434-1.html,41,Flat,23800000,PKR2.38 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.51685715,73.21688843,3,11.9 Marla,29,For Sale,3,11/21/2021,"3 Beds with attached bathsDD, KitchenTV LoungeServant QuarterLaundry AreaHigh Class SecurityLuxury ApartmentsOpen ViewVarious options available",1893,Pakistan Property Terminal,2693,Major Tanveer Janjua,PKR2.38 Crore|
14622,34369343,166,https://www.zameen.com/Property/islamabad_f_8_666_square_yard_brand_new_modern_structure_beautiful_house_on_very_prime_location_available_for_sale_in_islamabad-34369343-166-1.html,39,House,250000000,PKR25 Crore,F-8,31,Islamabad,31,Islamabad Capital,33.713131,73.038383,8,1.3 Kanal,29,For Sale,7,11/21/2021,"Best Property Advisors and Builders offer CDA transfer with immediate possession 7 bedrooms with attached washrooms,Swimming pool,2 kitchens,  T. V lounges,Drawing room,Dining room,Beautiful lawn and terrace,Servant rooms,Multiple car parkings,Installed air conditioners, central heating systemWater bore. We have multiple options available for sale and rent in sectors F-6, F-7, F-8, E-7, G-6(3) F-10, F-11. For further details please contact us.",1880,Haris Real Estate,2674,Muhammad Haris.,PKR25 Crore|
14625,34369364,17434,https://www.zameen.com/Property/dha_defence_phase_5_askari_tower_3_brand_new_apartments_for_sale_in_askari_tower_3_dha_5_islamabad-34369364-17434-1.html,41,Flat,24000000,PKR2.4 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.516859,73.216888,3,11.9 Marla,29,For Sale,3,11/21/2021,"3 Beds with attached bathsDD, KitchenTV LoungeServant QuarterLaundry AreaHigh Class SecurityLuxury ApartmentsOpen ViewVarious options available",1893,Pakistan Property Terminal,2693,Major Tanveer Janjua,PKR2.4 Crore|
14630,34369459,3117,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_block_b_2_bed_apartments_for_sale_in_mpchs_block_b-34369459-3117-1.html,41,Flat,7600000,PKR76 Lakh,B-17,31,Islamabad,31,Islamabad Capital,33.68821,72.830601,2,4.2 Marla,29,For Sale,2,11/21/2021,"2 Bed Apartments For Sale In Mpchs - Block B About the Project Salman Arcade is a six-story commercial and residential building located amidst a natural landscape in MPCHS B-17 B block main markaz. It consists of one, two and three bedroom - apartments and 18 shops on 50 down payment. Based on contemporary architectural style using floor to roof windows, huge open spaces and airy terraces which all adds to the natural experience, the building is designed according to sustainable standards whereby creating an eco-friendly environment.",1815,Landkrafts Real Estate,2590,Syed Bahadar Ali,PKR76 Lakh|Community Features|Community Features|
14636,34369542,3309,https://www.zameen.com/Property/f_7_f_7_3_modern_brand_new_house_in_f_7_3_on_very_posh_location-34369542-3309-1.html,39,House,275000000,PKR27.5 Crore,F-7,31,Islamabad,31,Islamabad Capital,33.727338,73.059754,6,1.1 Kanal,29,For Sale,5,11/21/2021,"CDA transfer,no liens,clear property,single ownerYour family will later thank you for investing in the House. Whatever your preference, we have houses and apartments available for sale. 5000 Square Feet property in F-7/3 is hard to come by, so make use of the offer today. Trust us, you'd be hard-pressed to find a similar property that falls near the same, Rs. 275,000,000 price range. Claim the offer while it still stands! Your investment in F-7/3 is surely a step in the right direction. Islamabad is full of real estate investment opportunities, so stop waiting and start investing!The details of the property are listed down below. A lush green garden not only adds extra space but it also enlivens your House. This house comes complete with a dedicated drawing room, letting you entertain guests easily. A dip in the Jacuzzi is a perfect way to soothe your aching muscles. Laundry room in the House comes handy when there is a lot of washing to do. You can easily offer your five daily prayers in the prayer room that is part of the House. Easy broadband and internet access to make the world your oyster. Central heating is a convenient feature in the House to control and use. Contact us for further details or queries pertaining to this real estate development.",\N,\N,\N,\N,PKR27.5 Crore|Community Features|Community Features|
14638,34369572,3300,https://www.zameen.com/Property/f_6_f_6_2_f_6_2_house_sized_4700_square_feet_for_sale-34369572-3300-1.html,39,House,247500000,PKR24.75 Crore,F-6,31,Islamabad,31,Islamabad Capital,33.731335,73.068473,7,1 Kanal,29,For Sale,6,11/21/2021,"With this House in F-6/2, your search for the ideal property should come to an end. Looking back, you'll know that buying this property was a totally worthwhile investment decision. This 4700 Square Feet House suits savvy investors and genuine buyers alike. In case you are seeking good investment opportunities in the price range of Rs. 247,500,000 then look no further. This is why veteran investors and classified buyers pick F-6/2 to buy property. The city of Islamabad is ideal for the people looking to start a new chapter in their lives. You can find out more about the property below. A drawing room like this is a must for you if you like entertaining. A well-groomed garden in the House adds an aesthetic appeal to your House. A separate laundry room in the House lets you keep your laundry essentials organized and makes washing fun. The lawn outside is large enough to let you host a party with family and friends. The open dining room that comes with this property is perfect for large family gatherings. You don't have to worry about waste disposal in your new place. Its already been taken care of. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. For any kind of advice on home projects, you can book your session with us today.",1728,Elite Homes,2483,Rahat Majid,PKR24.75 Crore|Community Features|Community Features|
14640,34369587,17434,https://www.zameen.com/Property/dha_defence_phase_5_askari_tower_3_flat_in_askari_tower3_l_prime_location_flat_available_for_sale_in_dha_v_islamabad-34369587-17434-1.html,41,Flat,23000000,PKR2.3 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.516859,73.216888,0,13 Marla,29,For Sale,0,11/21/2021,"Estate Squares Real Estate & Builders is offering DHA V Islamabad Plots, Houses for Sale at very affordable price. Prime location plots and houses with beautiful and decent elevation and interior in DHA Islamabad with International Living Standard. Estate Squares Real Estate & Builders is working with more than Seven years with DHA (Pvt) Ltd. Our client is our first priority. Sector FFlat Askari Tower 3 2nd floorDetail of Property Prime locationExcellent plotLevel plotWe Deals in All Kinds of Properties, Sale, Purchase & Rent Houses, Portions, Apartments and land at various locations in DHA II Islamabad.  We give full option for investors as well as buyers in DHA II to purchase One Kanal Plot in Any Sector of DHA I, DHA II,DHA III, DHA IV DHA V Islamabad. We give all options for buyers and investors to select your plot of your choice. We provide 100 confirm plots. Don t be hesitating, if you are fully interested in this Plot, so please contact us for further informationRegards,Shahwaiz Tariq",1881,Estate Squares,2675,shahwaiz Tariq,PKR2.3 Crore|
14644,34369616,3117,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_block_b_3_bed_apartments_for_sale-34369616-3117-1.html,41,Flat,9120000,PKR91.2 Lakh,B-17,31,Islamabad,31,Islamabad Capital,33.68821,72.830601,3,5.1 Marla,29,For Sale,3,11/21/2021,"About the Project Salman Arcade is a six-story commercial and residential building located amidst a natural landscape in MPCHS B-17 B block main markaz. It consists of one, two and three bedroom - apartments and 18 shops on 50 down payment. Based on contemporary architectural style using floor to roof windows, huge open spaces and airy terraces which all adds to the natural experience, the building is designed according to sustainable standards whereby creating an eco-friendly environment.",1815,Landkrafts Real Estate,2590,Syed Bahadar Ali,PKR91.2 Lakh|Community Features|Community Features|
14646,34369681,343,https://www.zameen.com/Property/islamabad_e_7_1000_square_yard_a_magnificent_modern_structure_house_at_foothills_of_margalla_available_for_sale_in_islamabad-34369681-343-1.html,39,House,460000000,PKR46 Crore,E-7,31,Islamabad,31,Islamabad Capital,33.727409,73.047581,8,2 Kanal,29,For Sale,7,11/21/2021,"Best Property Advisors and Builders offer CDA transfer with immediate possession 7 bedrooms with attached washrooms,2 swimming pools,2 kitchens,  T. V lounges,Drawing room,Dining room,Beautiful lawn and terrace,Servant rooms,Multiple car parkings,Installed air conditioners, central heating systemWater bore. We have multiple options available for sale and rent in sectors F-6, F-7, F-8, E-7, G-6(3) F-10, F-11. For further details please contact us.",1880,Haris Real Estate,2674,Muhammad Haris.,PKR46 Crore|
14649,34369860,3498,https://www.zameen.com/Property/soan_garden_soan_garden_block_h_10_marla_brand_new_house_for_sale-34369860-3498-1.html,39,House,26000000,PKR2.6 Crore,Soan Garden,31,Islamabad,31,Islamabad Capital,33.554271,73.155599,8,10 Marla,29,For Sale,6,11/21/2021,"Double Story Brand New House For Sale In Soan Garden Islamabad. Double Unit House Beautiful lookBed 6 with Attached 8 Bath2 Drawing room2 Kitchen2 TV LoungeDouble Car porch or Separate stairsNear to Mosque, Market, Commercial Areas,",1575,K H Builders,2311,Ijaz Hussain,PKR2.6 Crore|
14650,34369870,3492,https://www.zameen.com/Property/soan_garden_soan_garden_block_b_brand_new_house_for_sale-34369870-3492-1.html,39,House,27000000,PKR2.7 Crore,Soan Garden,31,Islamabad,31,Islamabad Capital,33.56786,73.149805,8,9 Marla,29,For Sale,6,11/21/2021,"Double Story Brand New House For Sale In Soan Garden Islamabad. Double Unit House Beautiful lookBed 6 with Attached 8 Bath2 Drawing room2 Kitchen2 TV LoungeDouble Car porch or Separate stairsNear to Mosque, Market, Commercial Areas,",1575,K H Builders,2311,Ijaz Hussain,PKR2.7 Crore|
14895,34371660,3283,https://www.zameen.com/Property/f_11_f_11_2_16_marla_house_ideal_location_double_unit_house_for_sale-34371660-3283-1.html,39,House,82500000,PKR8.25 Crore,F-11,31,Islamabad,31,Islamabad Capital,33.683425,72.980804,8,16 Marla,29,For Sale,6,11/21/2021,-6 Bedroom With Attach Bathroom -2 drawing Dining -2 tv Lounge -double Kitchen 2-store -servant Quarter-fully tile Flooring -50feet Wide Street -near To Park-more Information Please Contact Us,1614,Wasi International Real Estate,2355,Shafqat Abbas,PKR8.25 Crore|
14907,34371826,339,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_beautiful_brand_new_double_unit_house_for_sale-34371826-339-1.html,39,House,72000000,PKR7.2 Crore,DHA Defence,31,Islamabad,31,Islamabad Capital,33.527944,73.161392,8,1 Kanal,29,For Sale,6,11/21/2021,"One kanal beautiful brand new double unit house for sale6bedrooms with attach bath,2kitchen,big car porch etcHouse comes with different bedroom options, so book the one that best suits your needs. A property for sale like this doesn't come often, so hurry up and make your booking. This 4500 Square Feet property is easily the most sought-after one in the locale. Property is a life-long invest, so make the right decision and buy this unit in Rs. 72,000,000. DHA Defence Phase 2 is central and beautiful, and a great place to own a House. Islamabad is full of opportunities and places to live. Property details are listed as follows. The House features state-of-the-art amenities for the differently-abled. You can work out at the gym within premises to make up for the physical activity lag created by the urban life. A laundry room is a defining feature of the House and you can benefit from it greatly!You can set up a library as well as a home office in the separate study room that is part of the House. A separate dining room means you can enjoy your food with peace of mind. Feeling stressed? Take a dip in the Jacuzzi and you will be fine in no time. Your kids can play to their heart's content in the play area adjoining the property. To schedule an appointment, you can contact us on the given numbers.",1582,ARK Marketing Real Estate Consultant,2595,Bilal Raja,PKR7.2 Crore|Community Features|Community Features|
14908,34371920,11987,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_sector_c1_ready_to_sale_a_house_2250_square_feet_in_bahria_enclave_sector_c1_islamabad-34371920-11987-1.html,39,House,32500000,PKR3.25 Crore,Bahria Town,31,Islamabad,31,Islamabad Capital,33.675619,73.214972,5,10 Marla,29,For Sale,4,11/21/2021,"This House comes with modern ceilings, ornate light fixtures and newly painted walls so you can design your home without wasting anymore time. You can expand your investment portfolio or satisfy your wish for a piece of real estate by buying this property as it has both qualities at the same time- the lucrative and worth keeping. In this property's spacious 2250 Square Feet, you can live your dream lifestyle. Your investment at a price of PKR Rs. 32,500,000 for this property will be a secure bet. Living in Bahria Enclave - Sector C1 would give you the peace of mind you need most. For a quality lifestyle in Islamabad, check out these living options. If you want more information on this offer, please reach out to us.",1902,Property Voice SMC(Pvt)Ltd.,2703,Raja Waqas Javed,PKR3.25 Crore|
14909,34372010,3277,https://www.zameen.com/Property/f_10_f_10_2_house_is_available_for_sale-34372010-3277-1.html,39,House,120000000,PKR12 Crore,F-10,31,Islamabad,31,Islamabad Capital,33.691781,73.000288,6,1.1 Kanal,29,For Sale,6,11/21/2021,F10- House 50x100 6 Bed Prime Locationthe Dream Of Owning A House In Islamabad Will Now Come True. A Spacious Property With him Modern Features Is Available For Sale. Such A Deal Is Hard To Come By Again. For A Price Of Pkr Rs ,1614,Wasi International Real Estate,2355,Shafqat Abbas,PKR12 Crore|
14910,34372330,3325,https://www.zameen.com/Property/g_10_g_10_2_ready_to_buy_a_flat_900_square_feet_in_g_10_2-34372330-3325-1.html,41,Flat,12200000,PKR1.22 Crore,G-10,31,Islamabad,31,Islamabad Capital,33.67989,73.01264,2,4 Marla,29,For Sale,3,11/21/2021,"G10-2 Phaf ground Flat 900 Sqft | 8 Block | 33-bed | 2 Bath | Kitchen | Store | demand | 122 Lacsyour Search Ends With This Flat. Looking For Property To Add To Your Investment Portfolio? We Have Some Great Options That You Can Explore! 900 Square Feet Units Are Available For Sale In The Best Location, Located Near The City Centre. It's A Good Idea To Invest In Property If You Can As Pkr Rs. 12,200,000 Is Quite Reasonable For A House, Given The Market. This G-10/2 Is Currently Among The Top Of Our Properties. You Can Find Ample Property Options In Islamabad. the Salient Features Of This Property Are Given Below. you Can Feel Secure With Round-the-clock Security Staff That Patrols The Premises. for Booking And Property Advice, You Can Contact Us On Given Numbers.",1901,MKS Marketing,2702,MKs Marketing,PKR1.22 Crore|
14914,34372603,9014,https://www.zameen.com/Property/islamabad_islamabad_expressway_17000_square_feet_farm_house_is_available_for_sale_in_islamabad_expressway-34372603-9014-1.html,40,Farm House,240000000,PKR24 Crore,Islamabad Expressway,31,Islamabad,31,Islamabad Capital,33.632166,73.111507,7,3.8 Kanal,29,For Sale,7,11/21/2021,"Farmhouse For Sale At Bani Gala Islamabad Beautiful Location Lake View And Demand Is Very Reasonable Rs 24 Crore Pkr Only   A Farm House in Islamabad Expressway is the best one you can find so book it before it's gone. Buying the right property for you has never been so easier! This 17000 Square Feet Farm House on offer will meet your family needs. Trust us when we say, this property at Rs. 240,000,000 is the best investment you could wish for! The location of the Farm House in Islamabad Expressway is such that all the attractions and landmarks of the city are easily accessible from it. If you are looking for property in Islamabad Expressway you don't want to miss the opportunity to buy this. For more pricing information and property details, call us today.",\N,\N,\N,\N,PKR24 Crore|
